"","X","huc12","states","name","areasqkm","areaacres"
"50659","50659","190201030305","CN","190201030305",154.94,38286.45
"50965","50965","190801061502","CN","190801061502-Salmon Fork",122.13,30179.66
"50975","50975","190801080503","CN","Middle Caribou Bar Creek",92.31,22810.29
"51095","51095","190801061303","CN","190801061303",74.24,18346.13
"51240","51240","190801080903","AK,CN","Upper Rapid River",74.74,18468.39
"51252","51252","190705060403","AK,CN","Lower Tindir Creek",88.94,21978.5
"51270","51270","190801081005","AK,CN","190801081005",53.17,13138.24
"51380","51380","190801080307","CN","190801080307",62.3,15393.48
"51454","51454","190801081004","AK,CN","Canalaska Mountain-Porcupine River",129.34,31961.2
"51474","51474","190801061202","CN","190801061202",48.04,11870.3
"51512","51512","190801080204","CN","190801080204",87.42,21602.18
"51639","51639","190801080703","CN","190801080703",53.83,13300.55
"51664","51664","190801080106","CN","Bluefish Lake",74.38,18378.95
"51672","51672","190801061503","CN","190801061503",91.22,22541.05
"51719","51719","190801080301","CN","190801080301",114.02,28174.1
"51721","51721","190801080305","CN","190801080305",80.78,19961.06
"51724","51724","190801060801","AK,CN","190801060801-Grayling Fork Black River",100.44,24818.25
"51748","51748","190705060702","CN","190705060702",49.9,12331.18
"51749","51749","190801060702","CN","190801060702-Grayling Fork",121.86,30112.56
"51750","51750","190801061404","CN","190801061404",74.65,18445.41
"51754","51754","190801061507","AK,CN","190801061507",115,28417.71
"51755","51755","190801061302","AK,CN","190801061302",115.19,28464.98
"51763","51763","190801060705","CN","190801060705",111.98,27670.24
"51764","51764","190801061603","CN","190801061603-Drifting Snow Creek",101,24956.91
"51766","51766","190801080107","CN","190801080107",128.66,31791.9
"51768","51768","190801081201","AK,CN","190801081201",78.53,19403.99
"51769","51769","190705060201","CN","Headwaters Nation River",108.48,26806.94
"51770","51770","190705060806","AK,CN","190705060806-Kandik River",154.43,38160.47
"51774","51774","190801061604","CN","190801061604",114.64,28327.99
"51780","51780","190801061806","AK,CN","190801061806-Salmon Fork Black River",102.72,25382.24
"51783","51783","190705060405","AK,CN","Waterfall Creek",117.65,29072.11
"51785","51785","190705060706","CN","190705060706",91.61,22636.46
"51787","51787","190801060501","AK,CN","Headwaters Bull Creek",99.15,24501.09
"51791","51791","190801060703","CN","190801060703-Grayling Fork",114.62,28322.95
"51793","51793","190801060802","AK,CN","Tikan Creek",77.92,19255.44
"51907","51907","190801080103","CN","190801080103",99.5,24588.02
"51937","51937","190801080207","AK,CN","190801080207-Bluefish River",132.18,32662.58
"52033","52033","190801061301","CN","190801061301",117.97,29150.71
"52036","52036","190801080304","CN","190801080304",111.67,27593.8
"52037","52037","190801061803","AK,CN","190801061803-Salmon Fork Black River",118.54,29291.87
"52043","52043","190801080701","CN","190801080701",138.32,34179.01
"52049","52049","190801060503","AK,CN","Midnight Creek",74.21,18338.09
"52052","52052","190801080104","CN","190801080104-Bluefish River",147.22,36378.59
"52055","52055","190801080306","CN","190801080306",119.94,29636.98
"52060","52060","190705060204","CN","190705060204-Nation River",82.15,20299.48
"52061","52061","190705060402","AK,CN","Upper Tindir Creek",103.8,25649.81
"52063","52063","190801061606","CN","190801061606-Drifting Snow Creek",118.43,29263.7
"52065","52065","190705060805","AK,CN","Lower Big Sitdown Creek",88.7,21918.45
"52066","52066","190801061802","AK,CN","190801061802-Salmon Fork Black River",157.9,39017.49
"52069","52069","190801060706","AK,CN","190801060706-Grayling Fork",91.69,22657.95
"52070","52070","190705060209","AK,CN","Lower Ettrain Creek",152.84,37767.27
"52073","52073","190705060703","CN","190705060703",94.81,23428.78
"52075","52075","190705060705","CN","190705060705",41.98,10372.88
"52079","52079","190801061508","CN","190801061508-Salmon Fork",160.57,39677.66
"52082","52082","190705060207","AK,CN","Lower Jungle Creek",123.51,30519.19
"52084","52084","190705060301","AK,CN","Upper Cathedral Creek",108.8,26884.18
"52087","52087","190705060203","CN","190705060203",95.42,23577.64
"52090","52090","190705060804","AK,CN","Upper Big Sitdown Creek",164.43,40632.2
"52091","52091","190801060502","AK,CN","190801060502",63.36,15657.7
"52093","52093","190801061605","CN","190801061605",65.95,16296.28
"52098","52098","190801061504","CN","190801061504-Salmon Fork",60.19,14874.03
"52099","52099","190801060505","AK,CN","Surveyor Creek-Bull Creek",85.99,21249.8
"52103","52103","190705060701","CN","190705060701",90.73,22420.34
"52106","52106","190801080102","CN","190801080102-Bluefish River",86.08,21270.86
"52108","52108","190801061601","CN","190801061601-Drifting Snow Creek",139.85,34556.48
"52114","52114","190801060704","CN","190801060704",131.05,32382.11
"52115","52115","190801061401","CN","190801061401",111.97,27667.76
"52118","52118","190801061501","CN","190801061501-Salmon Fork",170.73,42187.38
"52121","52121","190801080105","CN","190801080105",173.73,42929.58
"52127","52127","190705060302","AK,CN","Lower Cathedral Creek",103.07,25470.01
"52130","52130","190705060202","CN","190705060202",61.49,15193.6
"52133","52133","190705060707","CN","190705060707",106.97,26432.12
"52134","52134","190705060802","AK,CN","190705060802",45.75,11306.28
"52136","52136","190801061701","AK,CN","Headwaters Runt Creek",155.34,38384.84
"52139","52139","190801061506","CN","Outlet Fort Creek",97.72,24146.93
"52142","52142","190801080303","CN","190801080303",87.84,21704.89
"52143","52143","190801081106","AK,CN","190801081106",48.94,12092.15
"52148","52148","190705060205","CN","190705060205",77.7,19199.54
"52150","52150","190705060903","AK,CN","Indian Grave Creek",127.39,31478.02
"52156","52156","190801061402","CN","190801061402",122.87,30362.06
"52163","52163","190801061203","CN","190801061203",108.08,26707.11
"52166","52166","190705060704","CN","190705060704-Kandik River",76.38,18874.31
"52169","52169","190705060801","AK,CN","190705060801",41.35,10217.31
"52171","52171","190801080203","CN","190801080203-Bluefish River",114.26,28234.63
"52173","52173","190801080901","AK,CN","Headwaters Rapid River",112.51,27800.75
"52178","52178","190705060210","AK,CN","190705060210-Nation River",96.97,23961.14
"52179","52179","190801061801","CN","190801061801",91.28,22555.11
"52180","52180","190801080502","CN","190801080502",128.92,31856.41
"52183","52183","190801060701","CN","190801060701-Grayling Fork",150.34,37148.61
"52184","52184","190705060708","CN","190705060708-Kandik River",104.33,25779.42
"52185","52185","190801061602","CN","190801061602",47.46,11728.17
"52186","52186","190801080108","CN","190801080108-Bluefish River",90.81,22440.29
"52187","52187","190801061608","AK,CN","Racquet Creek",62.63,15475.61
"52192","52192","190801080202","CN","Useful Lake",131.66,32534.88
"52199","52199","190705060803","AK,CN","190705060803",81.09,20038.09
"52201","52201","190801080606","CN","190801080606-Porcupine River",121.3,29972.95
"52204","52204","190801061607","AK,CN","190801061607-Drifting Snow Creek",135.89,33579.42
"52205","52205","190801080101","CN","190801080101",59.34,14663.52
"52206","52206","190801061505","AK,CN","Headwaters Fort Creek",116.75,28848.34
"52208","52208","190801081107","AK,CN","190801081107-Salmon Trout River",90.65,22399.26
"52209","52209","190801081203","AK,CN","190801081203",133.84,33073.68
"52216","52216","190801080401","CN","190801080401-Bluefish River",135.94,33591.34
"52217","52217","190801080206","AK,CN","190801080206",140.36,34684.89
"52223","52223","190801080603","CN","Chijee Bluff-Porcupine River",93.07,22997.59
"52224","52224","190801080604","CN","190801080604-Porcupine River",94.38,23322.8
"52227","52227","190801080404","CN","190801080404",144.85,35793
"52228","52228","190801080602","CN","190801080602",50.14,12389.47
"52229","52229","190801080504","CN","Lower Caribou Bar Creek",79.22,19575.22
"52232","52232","190801080405","CN","190801080405-Bluefish River",138.29,34172.33
"52235","52235","190801080605","CN","190801080605",103.74,25635.7
"52238","52238","190801080205","CN","Pear Lake",83.22,20564.95
"52244","52244","190801080704","AK,CN","190801080704-Porcupine River",171.13,42286.85
"52246","52246","190801080601","CN","Town of Old Crow-Porcupine River",66.35,16396.51
"52248","52248","190801080501","CN","Upper Caribou Bar Creek",98.57,24356.99
"52251","52251","190801080302","CN","190801080302",84.56,20894.37
"52259","52259","190801080403","CN","Twin Lake",99.3,24536.77
"52261","52261","190801080702","CN","190801080702",78.08,19294.62
"52262","52262","190801080402","CN","190801080402-Bluefish River",121.89,30120.87
"52266","52266","190801080902","AK,CN","190801080902",96.05,23735.53
"52389","52389","040900010502","CN,MI","Stag Island-Saint Clair River",127.93,31613.11
"52522","52522","042701050000","CN","Ganaraska River-Frontal Lake Ontario",1574.75,389129.88
"52523","52523","042800020101","CN,NY","Amherst Island",102.4,25302.79
"53098","53098","042000021105","CN,MI","Old Fort St. Joe Point-Saint Marys River",501.31,123877.25
"53107","53107","042000021103","CN","Two Tree River",66.04,16319.57
"53120","53120","042000020303","CN,MI","Lake Nicolet-Saint Marys River",231.58,57224.61
"53121","53121","042000020903","CN","Eagle Point-St. Marys River",338.25,83582.97
"53122","53122","042000020603","CN","Vaporem Creek",41.21,10183.69
"53123","53123","042000020606","CN","Castleman Lake-Garden River",203.65,50324.1
"53125","53125","042000020602","CN","Ranger Lake",109.09,26956.1
"53126","53126","042000020601","CN","Saymo Lake",70.72,17474.3
"53127","53127","042000020902","CN","Stobie Creek",53.3,13170.42
"53128","53128","042000020706","CN","Echo Bay-Lower Echo River",62.33,15402.57
"53129","53129","042000020901","CN","Desbarats River",41.17,10172.65
"53130","53130","042000020604","CN","Garden Lake",53.33,13179.15
"53131","53131","042000020801","CN","Bar River",126.49,31256.99
"53132","53132","042000020201","CN","Big Carp River",51.11,12629.93
"53134","53134","042000020401","CN","Crystal Creek",60.96,15064.12
"53136","53136","042000020202","CN","East Davignon Creek-West Davignon Creek",49.15,12145.33
"53137","53137","042000020704","CN","Echo Lake",43.42,10730.16
"53138","53138","042000020702","CN","Coffee Creek",77.33,19109.37
"53139","53139","042000020802","CN,MI","Lake George-Saint Marys River",257.79,63700.33
"53140","53140","042000020609","CN","Boss Lake-Garden River",141.18,34885.26
"53141","53141","042000020701","CN","Cuddy Creek",40.02,9888.4
"53142","53142","042000020402","CN","Bell's Point-Root River",153.82,38010.8
"53143","53143","042000020501","CN","Campus Creek",32.05,7919.88
"53144","53144","042000020502","CN","Packsack Lake-Little Garden River",137.8,34050.88
"53145","53145","042000020608","CN","Driving Creek",109.81,27135.22
"53146","53146","042000020703","CN","Upper Echo River",142.46,35203.58
"53147","53147","042000020607","CN","Fern Lake-Garden River",98.98,24459.17
"53148","53148","042000020605","CN","South Creek",39.24,9697.21
"53301","53301","040900010503","CN","Clay Creek",65.1,16086.84
"53471","53471","010500010206","CN","Diggity Stream",117.9,29132.51
"53473","53473","010500040101","CN","Upper Digdeguash River",161.15,39820.09
"53756","53756","090203111307","CN","090203111307",77.9,19249.13
"53759","53759","090100090000","CN","Upper Moose Mountain Creek",4073.09,1006482.73
"53760","53760","090203170000","CN","Morris River",4064.14,1004269.45
"53761","53761","090400030000","CN","Upper Oldman River",4854.13,1199480.68
"53894","53894","090203111303","CN","Taylor Drain",65.64,16219
"54554","54554","170101080000","CN","Upper Kootenai River",6599.24,1630707.28
"54555","54555","170101100000","CN","Slocan River",3430.97,847810.08
"54564","54564","170101041501","CN","Upper Kaslo River",136.16,33644.61
"54607","54607","170101041402","CN","Headwaters Fry Creek",55.57,13732.37
"54608","54608","170101041502","CN","Upper Keen Creek",77.62,19180.75
"54609","54609","170101041709","CN","Headwaters Crawford Creek",109.92,27160.71
"54611","54611","170101060205","CN","Chauncey Creek",35.06,8662.97
"54809","54809","170101041406","CN","Eagle Nest Lake",32.61,8058.19
"54810","54810","170200170000","CN","Headwaters Columbia River",10109.86,2498199.67
"54814","54814","042400020102","CN,MI","Joseph Island-Frontal Lake Huron",1638.74,404942.03
"54834","54834","042800010000","CN","Prince Edward County",1109.64,274197.56
"55214","55214","042900080606","CN","Rivière Noire",38.75,9574.12
"55216","55216","041700060000","CN","Goulais River-Frontal Lake Superior",4730.04,1168818.32
"55218","55218","041700050000","CN","Agawa River-Frontal Lake Superior",5656.89,1397846.81
"55225","55225","042600000102","CN,MI,NY,OH,PA","041202000102-Frontal Lake Erie",388.57,96016.49
"55228","55228","042200020000","CN","Lake Muskoka-Frontal Lake Huron",5546.67,1370609.78
"55229","55229","042200010000","CN","Magnetawan River-Frontal Lake Huron",5744.45,1419482.55
"55230","55230","042000030000","CN","Gordon Lake",975.07,240945.43
"55231","55231","042500030000","CN","Big Creek-Frontal Lake Erie",3758.5,928744.91
"55232","55232","042500050000","CN","Lower Grand River",2027.05,500895.4
"55233","55233","041800000200","CN,MI,MN,WI","Lake Superior",82002.48,20263235.95
"55235","55235","042701030000","CN","Sixteen Mile Creek-Frontal Lake Ontario",2269.25,560742.78
"55236","55236","042701040000","CN","Humber River-Frontal Lake Ontario",2525.27,624006.47
"55237","55237","042701070000","CN","Napanee River-Frontal Lake Ontario",2827.39,698663.37
"55238","55238","042000020203","CN,MI","Ashmun Creek-Saint Marys River",335.33,82862.61
"55239","55239","042701060000","CN","Moira River-Frontal Lake Ontario",2835.76,700730.15
"55240","55240","042702050000","CN","Trent River",3591.7,887526.45
"55247","55247","041300010902","CN,NY","Fourmile Creek-Frontal Lake Ontario",97.3,24042.67
"55251","55251","042000020705","CN","Bar Creek",41.06,10146.48
"55260","55260","041600030000","CN","Nipigon River",25217.87,6231466.87
"55261","55261","042900010407","CN,NY","Wheeler Creek",1044.62,258131.81
"55264","55264","041700030000","CN","White River-Frontal Lake Superior",7496.71,1852475.68
"55265","55265","042300010000","CN","Eugenia Lake-Frontal Lake Huron",1807.64,446676.78
"55266","55266","041700010000","CN","Little Pic River-Frontal Lake Superior",4882.45,1206477.61
"55267","55267","041700020000","CN","Pic River-Frontal Lake Superior",6766.73,1672095.01
"55268","55268","042300030000","CN","Saugeen River",4015.32,992207.42
"55269","55269","042200040000","CN","Nottawasaga River-Frontal Lake Huron",4247.21,1049508.16
